"Include","Confidence","Name","Brand","Model","Category","Description","ImagePath","ImageUrl","SourcePage","SourceRawFile","ListingType","CallForPrice","Quantity","Status","Published","Featured","DisplayOrder"
"YES","90","or visit store to purchase!","","","Safety Equipment","!","images/ERB/ERB glasses 7.jpg","https://billsequipment.mydomain.com/images/ERB/ERB%20glasses%207.jpg","https://billsequipment.mydomain.com/safetyequipment.htm","raw/0049-safetyequipment.html","product","YES","1","active","YES","NO","500"
"YES","90","or visit store to purchase!","","","Safety Equipment","Model # 900 | Lightweight, sub-pelvic, polyester full-body harness. Designed for ease of mobility and all day comfort. Features include quick connect leg straps and chest strap. | New York State Approval # 9592 | Meets OSHA, ANSI standards | !","images/gemtor/900.gif","https://billsequipment.mydomain.com/images/gemtor/900.gif","https://billsequipment.mydomain.com/safetyequipment.htm","raw/0049-safetyequipment.html","product","YES","1","active","YES","NO","510"
"YES","75","(0082-0103)","Bil-Jax","","","Well Wheel  | 10"", for use with Hoist Arm | -------------------------------------------------------------------------------- | Wt. 9.3 | ! | | | no picture available","","","https://billsequipment.mydomain.com/bil-jax.htm","raw/0008-bil-jax.html","product","YES","1","active","YES","NO","520"
"YES","75","Hoist Arm (0041-028)","Bil-Jax","","","no picture available | | |  | Swivel Head | -------------------------------------------------------------------------------- | Wt. 29 | !","","","https://billsequipment.mydomain.com/bil-jax.htm","raw/0008-bil-jax.html","product","YES","1","active","YES","NO","530"
"YES","90","Leveling Extention W/Retainer (0034-086) | 15"" Adjustment, fits 1-5/8""(#6) Tube Size","Bil-Jax","","","Wt. 11.5 | !","images/bil-jax/0034_086.gif","https://billsequipment.mydomain.com/images/bil-jax/0034_086.gif","https://billsequipment.mydomain.com/bil-jax.htm","raw/0008-bil-jax.html","product","YES","1","active","YES","NO","540"
"YES","90","Leveling Jack (0032-096) | Swivel with 15"" Adj., fits 1-5/8""(#6) or 1-11/16""(#7)","Bil-Jax","","","Wt. 11.9 | !","images/bil-jax/0032_096.gif","https://billsequipment.mydomain.com/images/bil-jax/0032_096.gif","https://billsequipment.mydomain.com/bil-jax.htm","raw/0008-bil-jax.html","product","YES","1","active","YES","NO","550"
"YES","90","or visit store to purchase!","Bil-Jax","","","Drywall Cart (0063-0575-11YE) | Heavy Duty, 28""Wx50""Lx47""H, 2 Stl Swvl and 2 Stl Rgd Casters, 3000 lbs Capacity | -------------------------------------------------------------------------------- | Wt. 137 | !","images/bil-jax/0063_0575.gif","https://billsequipment.mydomain.com/images/bil-jax/0063_0575.gif","https://billsequipment.mydomain.com/bil-jax.htm","raw/0008-bil-jax.html","product","YES","1","active","YES","NO","560"
"YES","90","or visit store to purchase!","Bil-Jax","","","Caster Wheel | 8"" Dia., fits 1-11/16""(#7) Tube Size, Cast Iron Hub, 500# Cap., incl. 2"" Snap Pin | -------------------------------------------------------------------------------- | Wt. 13 | !","images/bil-jax/0026_762.gif","https://billsequipment.mydomain.com/images/bil-jax/0026_762.gif","https://billsequipment.mydomain.com/bil-jax.htm","raw/0008-bil-jax.html","product","YES","1","active","YES","NO","570"
"YES","90","Walkboard (0055-216)","Bil-Jax","","","19""W x 7'L, X-Tru-Lite, All Aluminum, Cap. 75 psf | -------------------------------------------------------------------------------- | Wt. 32 | !","images/bil-jax/0055_216.gif","https://billsequipment.mydomain.com/images/bil-jax/0055_216.gif","https://billsequipment.mydomain.com/bil-jax.htm","raw/0008-bil-jax.html","product","YES","1","active","YES","NO","580"
"YES","90","Lift, Telescopic Type, 30' Working Height, 300 lbs Capacity","Bil-Jax","","Aerial Lifts","XLT-C.A.T.23-DC |  | -------------------------------------------------------------------------------- | Wt. 882 | Spanner Kit Option Available | !","images/bil-jax/xltcat23.gif","https://billsequipment.mydomain.com/images/bil-jax/xltcat23.gif","https://billsequipment.mydomain.com/aeriallifts.htm | https://billsequipment.mydomain.com/bil-jax.htm","raw/0008-bil-jax.html","product","YES","1","active","YES","NO","590"
"YES","95","XLB-4232-HONDA GAS | Lift, Towable Boom Type, 42' Working Height, 300 lb Capacity","Bil-Jax","XLB-4232-HONDA","Aerial Lifts","Wt. 4675 | DC OPTIONAL IN STOCK | !","images/bil-jax/xlb4232.gif","https://billsequipment.mydomain.com/images/bil-jax/xlb4232.gif","https://billsequipment.mydomain.com/aeriallifts.htm | https://billsequipment.mydomain.com/bil-jax.htm","raw/0008-bil-jax.html","product","YES","1","active","YES","NO","600"
"YES","90","XlB-4725A-HONDA | Lift, Towable Boom Type, 47' Working Height, 400 lb Capacity","Bil-Jax","","Aerial Lifts","Wt. 4675 | DC OPTIONAL IN STOCK | !","images/bil-jax/xlb4725.gif","https://billsequipment.mydomain.com/images/bil-jax/xlb4725.gif","https://billsequipment.mydomain.com/aeriallifts.htm | https://billsequipment.mydomain.com/bil-jax.htm","raw/0008-bil-jax.html","product","YES","1","active","YES","NO","610"
"YES","90","Folding Scaffold (0063-0435-54) | Handy Roll, 27""W x 64""L x 51""H, with 2 casters and 2 steel planks","Bil-Jax","","Scaffolding","Wt. 106 | !","images/bil-jax/0063-0435.gif","https://billsequipment.mydomain.com/images/bil-jax/0063-0435.gif","https://billsequipment.mydomain.com/bil-jax.htm | https://billsequipment.mydomain.com/scaffolding.htm","raw/0008-bil-jax.html","product","YES","1","active","YES","NO","620"
"YES","90","or visit store to purchase!","Bil-Jax","","Scaffolding","Single Step Frame Scaffolding | Step, 1-1/2""OD, 5'W x 5'H, 27-3/4"" Brace Lock Spacing, C-Lock | -------------------------------------------------------------------------------- | Wt. 33.5 | -------------------------------------------------------------------------------- | | *27-3/4"" lock spacing (bil-jax standard) | *C-Lock with Holed Braces Wt. 0 | * Frame with 1-1/2"" Leg O.D. | !","images/bil-jax/6627_02552.gif","https://billsequipment.mydomain.com/images/bil-jax/6627_02552.gif","https://billsequipment.mydomain.com/bil-jax.htm | https://billsequipment.mydomain.com/scaffolding.htm","raw/0008-bil-jax.html","product","YES","1","active","YES","NO","630"
"YES","90","or visit store to purchase!","Bil-Jax","","Scaffolding","Open-Ended Frame Scaffolding | Open, 1-11/16""OD, 5'W x 6'4""H, 27-3/4"" Brace Lock Spacing, C-Lock | -------------------------------------------------------------------------------- | Wt. 54 | -------------------------------------------------------------------------------- | | * 27-3/4"" lock spacing (bil-jax standard) | *C-Lock with Holed Braces Wt. 0 | *Frame with 1-11/16"" Leg O.D. | !","images/bil-jax/0557.gif","https://billsequipment.mydomain.com/images/bil-jax/0557.gif","https://billsequipment.mydomain.com/bil-jax.htm | https://billsequipment.mydomain.com/scaffolding.htm","raw/0008-bil-jax.html","product","YES","1","active","YES","NO","640"
"YES","90","ProJax Utility Scaffold (0127-006-0) | Single Unit, 6'L x 6'H, Includes 2-29""W Frames, 2 Arm Braces, 1 Plywood Deck and 4 Casters","Bil-Jax","","Scaffolding","Wt. 147 | !","images/bil-jax/0127_006_0.gif","https://billsequipment.mydomain.com/images/bil-jax/0127_006_0.gif","https://billsequipment.mydomain.com/bil-jax.htm | https://billsequipment.mydomain.com/scaffolding.htm","raw/0008-bil-jax.html","product","YES","1","active","YES","NO","650"
"YES","90","or visit store to purchase!","Buffalo Tools","","Air Compressors","!","images/buffalotools/aircompressors.jpg","https://billsequipment.mydomain.com/images/buffalotools/aircompressors.jpg","https://billsequipment.mydomain.com/aircompressors.htm | https://billsequipment.mydomain.com/buffalotools.htm","raw/0031-buffalotools.html","product","YES","1","active","YES","NO","660"
"YES","90","ALR Models Remove","EDCO","","","! | | | ALR Models Features | Quick-change, hardened steel tool chuck accepts dozens of accessories | Available in heavy-duty steel or lightweight aluminum | Requires only 6-8 CFM at 80-90 PSI |  | Tiles (vinyl, ceramic, quarry...), Carpeting, | Roofing materials, Fireproffing, Rubber coatings, Waterproofing, Linoleum, Insulation, Asbestos, Mastics, Paint buildup, Ice","images/edco/alr2.jpg","https://billsequipment.mydomain.com/images/edco/alr2.jpg","https://billsequipment.mydomain.com/edco.htm","raw/0011-edco.html","product","YES","1","active","YES","NO","670"
"YES","90","Big Stick Removes","EDCO","","","! | | | Big Stick Features | *High-strength tubular handle and soft foam hand grips for operator comfort | *Extra large piston for harder hitting action | *Quick-change, hardened steel tool chuck accepts Big *Stick accessories | *Big Stick available in heavy-duty steel or lightweight aluminum | *Requires 12-15 CFM at 90 PSI |  | Tiles (vinyl, ceramic, quarry...), Carpeting, Roofing, materials, Fireproffing, Rubber coatings, Waterproofing, Linoleum, Insulation, Asbestos, Mastics, Paint buildup, Ice","images/edco/bigstick.jpg","https://billsequipment.mydomain.com/images/edco/bigstick.jpg","https://billsequipment.mydomain.com/edco.htm","raw/0011-edco.html","product","YES","1","active","YES","NO","680"
"YES","90","Ideal for","EDCO","","","! | | | Scabbler Features: | *Delivers 1,200 hits per minute for fast surface removal | *Requires only 160 CFM at 100 PSI | *Heavy-duty 1/4"" steel frame | *Wide T-Grip Handle and 8"" wheels for superior balance and handling | *3"" Vacuum Port for dust-free operation | *Automatic in-line oiler | *WHIPCHEK Cable assures safe air hose hookup |  | *Removing spalling concrete | *Roughening surfaces for new overlayments | *Reducing high spots | *Creating wheelchair access ramps | *Removing epoxy | *Creating slip-resistant surfaces | *Texturing parking garage ramps | *Removing loose or deteriorated concrete | Performance | 5 Scabbler heads provide 11 1/2"" working width – Remove up to 250 square feet of concrete per hour","images/edco/cd5.jpg","https://billsequipment.mydomain.com/images/edco/cd5.jpg","https://billsequipment.mydomain.com/edco.htm","raw/0011-edco.html","product","YES","1","active","YES","NO","690"
"YES","90","Ideal for","EDCO","","","! | | | Scarifier Assemblies are high carbon steel cutter assemblies in steel cases. | - Standard cutters last 3 to 6 hours | - Heavy-duty cutters last 8 to 12 hours |  : | *Breaking up hard surfaced deposits of oil-dri, fiberglass, grout or plaster | *Removing concrete buildup | *Leveling brick or wood block floors | *Initial grinding of rough, broom-finished concrete | *Preparing surfaces for overlayments | *Tile floors | *Texturing slippery floors","images/edco/scarifierassemblies.jpg","https://billsequipment.mydomain.com/images/edco/scarifierassemblies.jpg","https://billsequipment.mydomain.com/edco.htm","raw/0011-edco.html","product","YES","1","active","YES","NO","700"
"YES","90","Ideal for","EDCO","","","! | | | Features | *Will grind appox. 350-500 Sq. ft/hr at 1/32"" with EDCO Dyma-Serts. | *22"" working width | *Gas, electric & propane power options available | *Includes 2 multi-accessory discs, which accept Dyma-Serts, Strip-Serts and all other grinder accessories | *Counter-rotating discs prevent machine from pulling side to side - and give operator greater control | *6 grinding accessories required per loading | |  | *Large or small areas | *Light grinding or cleaning of concrete surfaces | *Leveling uneven joints | *Removing mastics, thin-set, high spots, epoxies and urethanes | *Lightly texturing slippery concrete surfaces","images/edco/2gc.jpg","https://billsequipment.mydomain.com/images/edco/2gc.jpg","https://billsequipment.mydomain.com/edco.htm","raw/0011-edco.html","product","YES","1","active","YES","NO","710"
"YES","90","Ideal for:","EDCO","","","! | | | Grinding Stones have various grits for course or fine polishing. |  | Removing trowel marks | Removing rain spots | Leveling high joints less than 1/16"" high | Removing excess concrete | Smoothing rough finishes | Grinding and polishing terrazzo and marble","images/edco/stones.jpg","https://billsequipment.mydomain.com/images/edco/stones.jpg","https://billsequipment.mydomain.com/edco.htm","raw/0011-edco.html","product","YES","1","active","YES","NO","720"
"YES","90","Ideal for:","EDCO","","","The Surfacer Disc assembly is easily assembled for heavy-duty surface build-up removal. The cutter wheels can be positioned to meet removal needs. |  | Removal of industrial build-ups, tar, rubber, fiberglass, grout or plaster | Roughening concrete | Grinding asphalt | | | | !","images/edco/surfacerdisc.jpg","https://billsequipment.mydomain.com/images/edco/surfacerdisc.jpg","https://billsequipment.mydomain.com/edco.htm","raw/0011-edco.html","product","YES","1","active","YES","NO","730"
"YES","90","or visit store to purchase!","EDCO","","","ALR-5 Ergo Features | *Ergonomic design lets operator stand upright eliminating backaches | *High-strength tubular handle and soft foam hand grips for operator comfort | *Quick-change, hardened steel tool chuck accepts dozens of accessories | *Available in heavy-duty steel or lightweight aluminum | *Requires only 6-8 CFM at 80-90 PSI | ALR-5 Ergo Removes | Tiles (vinyl, ceramic, quarry...), Carpeting, Roofing, materials, Fireproffing, Rubber coatings, Waterproofing, Linoleum, Insulation, Asbestos, Mastics, Paint buildup, Ice | | | | !","images/edco/alr5.jpg","https://billsequipment.mydomain.com/images/edco/alr5.jpg","https://billsequipment.mydomain.com/edco.htm","raw/0011-edco.html","product","YES","1","active","YES","NO","740"
"YES","90","or visit store to purchase!","EDCO","","","EDCO's easy-to-use Traffic Line Remover can be pushed or pulled by one person in congested or limited access areas such as city streets, crosswalks and school safety zones. | Move the unit side to side for feathered-edge patterns that weather quickly and blend with the undisturbed road surface. | Ideal for | Removing thermoplastic lines | Removing epoxies | Removing paints | | | !","images/edco/tlr7.jpg","https://billsequipment.mydomain.com/images/edco/tlr7.jpg","https://billsequipment.mydomain.com/edco.htm","raw/0011-edco.html","product","YES","1","active","YES","NO","750"
"YES","90","or visit store to purchase!","EDCO","","","Dyma Serts are diamond segments welded to a backing plate to improve grinding speed and remove tough coatings. | Dyma-Serts grind 5 times faster than grinding stones and last longer - up to 30,000 square feet (2,800 sq m) of grinding action. Dyma-Serts can be used for wet or dry grinding. | Ideal for: | *Smoothing rough surfaces or trowel marks | *Grinding or polishing terrazo | *Repairing surface damage to concrete slabs | *Removing urethane or epoxy thincoats | *Grinding sharp aggregates such as flint and granite | *Removing surface imperfections from epoxy mortars | *Leveling high spots | *Removing thin mastics and thin-set | | | | | !","images/edco/dymaserts.jpg","https://billsequipment.mydomain.com/images/edco/dymaserts.jpg","https://billsequipment.mydomain.com/edco.htm","raw/0011-edco.html","product","YES","1","active","YES","NO","760"
"YES","90","or visit store to purchase!","EDCO","","","Wire Brushes are flat steel strips mounted in wooden blocks. | Ideal for: | Removing deposits of grease, wax, ink or food products | Breaking up rubber-backed carpeting | | | !","images/edco/wirebrushes.jpg","https://billsequipment.mydomain.com/images/edco/wirebrushes.jpg","https://billsequipment.mydomain.com/edco.htm","raw/0011-edco.html","product","YES","1","active","YES","NO","770"
"YES","90","or visit store to purchase!","EDCO","","","Strip-Serts are carbide tipped blocks designed to clean floors without grinding into the concrete. | Strip-Serts have a replaceable, multisided tungsten carbide edge that can be rotated for maximum use. | Ideal for: | Removing mastics, paints, resins, tar, fiberglass, ice and industrial buildups | | | !","images/edco/stripserts.jpg","https://billsequipment.mydomain.com/images/edco/stripserts.jpg","https://billsequipment.mydomain.com/edco.htm","raw/0011-edco.html","product","YES","1","active","YES","NO","780"
"YES","90","Performance","EDCO","","","Scarifier Features | *Up to 8"" working width (20 cm) | *Up to 1/8"" working depth per pass (3 mm) | *Power source over drum to eliminate vibration and maximize surface | *Compact design | *Front-mounted lifting handle makes loading and unloading easy | *Vacuum port equipped | *Water misting system standard | | Ideal for | *Sidewalk repair | *Coating removal | *Floor preparation or cleaning | *Creating nonslip surfaces | *Traffic line removal | |  | *350-500 sq ft/hr - (33-46 sq m/hr) at a depth of 1/8"" (3 mm) | | | | !","images/edco/cpm8.jpg","https://billsequipment.mydomain.com/images/edco/cpm8.jpg","https://billsequipment.mydomain.com/edco.htm","raw/0011-edco.html","product","YES","1","active","YES","NO","790"
